stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
219N,,"Prospect Av",,40.819585,-73.90177,,,0,219,40.819689,-73.901943,1,rooftop,839,"Westchester Ave",Bronx,NY,"Bronx County",10459,US,"City of New York"
219S,,"Prospect Av",,40.819585,-73.90177,,,0,219,40.819689,-73.901943,1,rooftop,839,"Westchester Ave",Bronx,NY,"Bronx County",10459,US,"City of New York"
220,,"Jackson Av",,40.81649,-73.907807,,,1,,40.816072,-73.907254,1,rooftop,735,"E 152nd St",Bronx,NY,"Bronx County",10455,US,"City of New York"
220N,,"Jackson Av",,40.81649,-73.907807,,,0,220,40.816072,-73.907254,1,rooftop,735,"E 152nd St",Bronx,NY,"Bronx County",10455,US,"City of New York"
220S,,"Jackson Av",,40.81649,-73.907807,,,0,220,40.816072,-73.907254,1,rooftop,735,"E 152nd St",Bronx,NY,"Bronx County",10455,US,"City of New York"
221,,"3 Av - 149 St",,40.816109,-73.917757,,,1,,40.816289,-73.917863,1,rooftop,399,"E 149th St",Bronx,NY,"Bronx County",10455,US,"City of New York"
221N,,"3 Av - 149 St",,40.816109,-73.917757,,,0,221,40.816289,-73.917863,1,rooftop,399,"E 149th St",Bronx,NY,"Bronx County",10455,US,"City of New York"
221S,,"3 Av - 149 St",,40.816109,-73.917757,,,0,221,40.816289,-73.917863,1,rooftop,399,"E 149th St",Bronx,NY,"Bronx County",10455,US,"City of New York"
222,,"149 St - Grand Concourse",,40.81841,-73.926718,,,1,,40.818239,-73.927179,1,rooftop,500,"Grand Conc",Bronx,NY,"Bronx County",10451,US,"City of New York"
222N,,"149 St - Grand Concourse",,40.81841,-73.926718,,,0,222,40.818239,-73.927179,1,rooftop,500,"Grand Conc",Bronx,NY,"Bronx County",10451,US,"City of New York"
222S,,"149 St - Grand Concourse",,40.81841,-73.926718,,,0,222,40.818239,-73.927179,1,rooftop,500,"Grand Conc",Bronx,NY,"Bronx County",10451,US,"City of New York"
224,,"135 St",,40.814229,-73.94077,,,1,,40.814577,-73.940851,1,rooftop,515,"Malcolm X Blvd","New York",NY,"New York County",10030,US,"City of New York"
224N,,"135 St",,40.814229,-73.94077,,,0,224,40.814577,-73.940851,1,rooftop,515,"Malcolm X Blvd","New York",NY,"New York County",10030,US,"City of New York"
224S,,"135 St",,40.814229,-73.94077,,,0,224,40.814577,-73.940851,1,rooftop,515,"Malcolm X Blvd","New York",NY,"New York County",10030,US,"City of New York"
225,,"125 St",,40.807754,-73.945495,,,1,,40.807537,-73.945313,1,rooftop,86,"W 125th St","New York",NY,"New York County",10027,US,"City of New York"
225N,,"125 St",,40.807754,-73.945495,,,0,225,40.807537,-73.945313,1,rooftop,86,"W 125th St","New York",NY,"New York County",10027,US,"City of New York"
225S,,"125 St",,40.807754,-73.945495,,,0,225,40.807537,-73.945313,1,rooftop,86,"W 125th St","New York",NY,"New York County",10027,US,"City of New York"
226,,"116 St",,40.802098,-73.949625,,,1,,40.802018,-73.95009,1,rooftop,102,"W 116th St","New York",NY,"New York County",10026,US,"City of New York"
226N,,"116 St",,40.802098,-73.949625,,,0,226,40.802018,-73.95009,1,rooftop,102,"W 116th St","New York",NY,"New York County",10026,US,"City of New York"
226S,,"116 St",,40.802098,-73.949625,,,0,226,40.802018,-73.95009,1,rooftop,102,"W 116th St","New York",NY,"New York County",10026,US,"City of New York"
227,,"Central Park North (110 St)",,40.799075,-73.951822,,,1,,40.798999,-73.951555,1,rooftop,20,"Lenox Ave","New York",NY,"New York County",10026,US,"City of New York"
227N,,"Central Park North (110 St)",,40.799075,-73.951822,,,0,227,40.798999,-73.951555,1,rooftop,20,"Lenox Ave","New York",NY,"New York County",10026,US,"City of New York"
227S,,"Central Park North (110 St)",,40.799075,-73.951822,,,0,227,40.798999,-73.951555,1,rooftop,20,"Lenox Ave","New York",NY,"New York County",10026,US,"City of New York"
228,,"Park Pl",,40.713051,-74.008811,,,1,,40.71318,-74.008766,1,rooftop,23,"Park Pl","New York",NY,"New York County",10007,US,"City of New York"
228N,,"Park Pl",,40.713051,-74.008811,,,0,228,40.71318,-74.008766,1,rooftop,23,"Park Pl","New York",NY,"New York County",10007,US,"City of New York"
228S,,"Park Pl",,40.713051,-74.008811,,,0,228,40.71318,-74.008766,1,rooftop,23,"Park Pl","New York",NY,"New York County",10007,US,"City of New York"
229,,"Fulton St",,40.709416,-74.006571,,,1,,40.7094,-74.00648,1,rooftop,140,"William St","New York",NY,"New York County",10038,US,"City of New York"
229N,,"Fulton St",,40.709416,-74.006571,,,0,229,40.7094,-74.00648,1,rooftop,140,"William St","New York",NY,"New York County",10038,US,"City of New York"
229S,,"Fulton St",,40.709416,-74.006571,,,0,229,40.7094,-74.00648,1,rooftop,140,"William St","New York",NY,"New York County",10038,US,"City of New York"
230,,"Wall St",,40.706821,-74.0091,,,1,,40.706778,-74.009037,1,rooftop,52,"William St","New York",NY,"New York County",10005,US,"City of New York"
230N,,"Wall St",,40.706821,-74.0091,,,0,230,40.706778,-74.009037,1,rooftop,52,"William St","New York",NY,"New York County",10005,US,"City of New York"
230S,,"Wall St",,40.706821,-74.0091,,,0,230,40.706778,-74.009037,1,rooftop,52,"William St","New York",NY,"New York County",10005,US,"City of New York"
231,,"Clark St",,40.697466,-73.993086,,,1,,40.697411,-73.9932,1,rooftop,80,"Clark St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
231N,,"Clark St",,40.697466,-73.993086,,,0,231,40.697411,-73.9932,1,rooftop,80,"Clark St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
231S,,"Clark St",,40.697466,-73.993086,,,0,231,40.697411,-73.9932,1,rooftop,80,"Clark St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
232,,"Borough Hall",,40.693219,-73.989998,,,1,,40.69273,-73.990023,1,rooftop,384,"Adams St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
232N,,"Borough Hall",,40.693219,-73.989998,,,0,232,40.69273,-73.990023,1,rooftop,384,"Adams St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
232S,,"Borough Hall",,40.693219,-73.989998,,,0,232,40.69273,-73.990023,1,rooftop,384,"Adams St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
233,,"Hoyt St",,40.690545,-73.985065,,,1,,40.690622,-73.984921,1,rooftop,503,"Fulton St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
233N,,"Hoyt St",,40.690545,-73.985065,,,0,233,40.690622,-73.984921,1,rooftop,503,"Fulton St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
233S,,"Hoyt St",,40.690545,-73.985065,,,0,233,40.690622,-73.984921,1,rooftop,503,"Fulton St",Brooklyn,NY,"Kings County",11201,US,"City of New York"
234,,"Nevins St",,40.688246,-73.980492,,,1,,40.688177,-73.980669,1,rooftop,20,"Flatbush Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
234N,,"Nevins St",,40.688246,-73.980492,,,0,234,40.688177,-73.980669,1,rooftop,20,"Flatbush Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
234S,,"Nevins St",,40.688246,-73.980492,,,0,234,40.688177,-73.980669,1,rooftop,20,"Flatbush Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
235,,"Atlantic Av - Barclays Ctr",,40.684359,-73.977666,,,1,,40.684484,-73.977482,1,rooftop,139,"Flatbush Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
235N,,"Atlantic Av - Barclays Ctr",,40.684359,-73.977666,,,0,235,40.684484,-73.977482,1,rooftop,139,"Flatbush Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
235S,,"Atlantic Av - Barclays Ctr",,40.684359,-73.977666,,,0,235,40.684484,-73.977482,1,rooftop,139,"Flatbush Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
236,,"Bergen St",,40.680829,-73.975098,,,1,,40.680953,-73.97498,1,rooftop,243,"Flatbush Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
236N,,"Bergen St",,40.680829,-73.975098,,,0,236,40.680953,-73.97498,1,rooftop,243,"Flatbush Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
236S,,"Bergen St",,40.680829,-73.975098,,,0,236,40.680953,-73.97498,1,rooftop,243,"Flatbush Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
237,,"Grand Army Plaza",,40.675235,-73.971046,,,1,,40.675236,-73.971049,1,nearest_street,374,"Flatbush Ave",Brooklyn,NY,"Kings County",11238,US,"TIGER/Line® dataset from the US Census Bureau"
237N,,"Grand Army Plaza",,40.675235,-73.971046,,,0,237,40.675236,-73.971049,1,nearest_street,374,"Flatbush Ave",Brooklyn,NY,"Kings County",11238,US,"TIGER/Line® dataset from the US Census Bureau"
237S,,"Grand Army Plaza",,40.675235,-73.971046,,,0,237,40.675236,-73.971049,1,nearest_street,374,"Flatbush Ave",Brooklyn,NY,"Kings County",11238,US,"TIGER/Line® dataset from the US Census Bureau"
238,,"Eastern Pkwy - Brooklyn Museum",,40.671987,-73.964375,,,1,,40.672298,-73.964079,1,rooftop,135,"Eastern Pkwy",Brooklyn,NY,"Kings County",11238,US,"City of New York"
238N,,"Eastern Pkwy - Brooklyn Museum",,40.671987,-73.964375,,,0,238,40.672298,-73.964079,1,rooftop,135,"Eastern Pkwy",Brooklyn,NY,"Kings County",11238,US,"City of New York"
238S,,"Eastern Pkwy - Brooklyn Museum",,40.671987,-73.964375,,,0,238,40.672298,-73.964079,1,rooftop,135,"Eastern Pkwy",Brooklyn,NY,"Kings County",11238,US,"City of New York"
239,,"Franklin Av",,40.670682,-73.958131,,,1,,40.670312,-73.95825,1,rooftop,806,"Franklin Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
239N,,"Franklin Av",,40.670682,-73.958131,,,0,239,40.670312,-73.95825,1,rooftop,806,"Franklin Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
239S,,"Franklin Av",,40.670682,-73.958131,,,0,239,40.670312,-73.95825,1,rooftop,806,"Franklin Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
241,,"President St",,40.667883,-73.950683,,,1,,40.667881,-73.950832,1,rooftop,880,"Nostrand Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
241N,,"President St",,40.667883,-73.950683,,,0,241,40.667881,-73.950832,1,rooftop,880,"Nostrand Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
241S,,"President St",,40.667883,-73.950683,,,0,241,40.667881,-73.950832,1,rooftop,880,"Nostrand Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
242,,"Sterling St",,40.662742,-73.95085,,,1,,40.662747,-73.951014,1,rooftop,1046,"Nostrand Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
242N,,"Sterling St",,40.662742,-73.95085,,,0,242,40.662747,-73.951014,1,rooftop,1046,"Nostrand Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
242S,,"Sterling St",,40.662742,-73.95085,,,0,242,40.662747,-73.951014,1,rooftop,1046,"Nostrand Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
243,,"Winthrop St",,40.656652,-73.9502,,,1,,40.656695,-73.950364,1,rooftop,1244,"Nostrand Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
243N,,"Winthrop St",,40.656652,-73.9502,,,0,243,40.656695,-73.950364,1,rooftop,1244,"Nostrand Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
243S,,"Winthrop St",,40.656652,-73.9502,,,0,243,40.656695,-73.950364,1,rooftop,1244,"Nostrand Ave",Brooklyn,NY,"Kings County",11225,US,"City of New York"
244,,"Church Av",,40.650843,-73.949575,,,1,,40.650937,-73.949744,1,rooftop,1452,"Nostrand Ave",Brooklyn,NY,"Kings County",11226,US,"City of New York"
244N,,"Church Av",,40.650843,-73.949575,,,0,244,40.650937,-73.949744,1,rooftop,1452,"Nostrand Ave",Brooklyn,NY,"Kings County",11226,US,"City of New York"
244S,,"Church Av",,40.650843,-73.949575,,,0,244,40.650937,-73.949744,1,rooftop,1452,"Nostrand Ave",Brooklyn,NY,"Kings County",11226,US,"City of New York"
245,,"Beverly Rd",,40.645098,-73.948959,,,1,,40.644994,-73.949114,1,rooftop,1678,"Nostrand Ave",Brooklyn,NY,"Kings County",11226,US,"City of New York"
245N,,"Beverly Rd",,40.645098,-73.948959,,,0,245,40.644994,-73.949114,1,rooftop,1678,"Nostrand Ave",Brooklyn,NY,"Kings County",11226,US,"City of New York"
245S,,"Beverly Rd",,40.645098,-73.948959,,,0,245,40.644994,-73.949114,1,rooftop,1678,"Nostrand Ave",Brooklyn,NY,"Kings County",11226,US,"City of New York"
246,,"Newkirk Av",,40.639967,-73.948411,,,1,,40.64011,-73.948601,1,rooftop,2923,"Newkirk Ave",Brooklyn,NY,"Kings County",11226,US,"City of New York"
246N,,"Newkirk Av",,40.639967,-73.948411,,,0,246,40.64011,-73.948601,1,rooftop,2923,"Newkirk Ave",Brooklyn,NY,"Kings County",11226,US,"City of New York"
246S,,"Newkirk Av",,40.639967,-73.948411,,,0,246,40.64011,-73.948601,1,rooftop,2923,"Newkirk Ave",Brooklyn,NY,"Kings County",11226,US,"City of New York"
247,,"Flatbush Av - Brooklyn College",,40.632836,-73.947642,,,1,,40.632901,-73.947481,1,rooftop,1555,"Flatbush Ave",Brooklyn,NY,"Kings County",11210,US,"City of New York"
247N,,"Flatbush Av - Brooklyn College",,40.632836,-73.947642,,,0,247,40.632901,-73.947481,1,rooftop,1555,"Flatbush Ave",Brooklyn,NY,"Kings County",11210,US,"City of New York"
247S,,"Flatbush Av - Brooklyn College",,40.632836,-73.947642,,,0,247,40.632901,-73.947481,1,rooftop,1555,"Flatbush Ave",Brooklyn,NY,"Kings County",11210,US,"City of New York"
248,,"Nostrand Av",,40.669847,-73.950466,,,1,,40.669468,-73.950352,1,rooftop,540,"Eastern Pkwy",Brooklyn,NY,"Kings County",11225,US,"City of New York"
248N,,"Nostrand Av",,40.669847,-73.950466,,,0,248,40.669468,-73.950352,1,rooftop,540,"Eastern Pkwy",Brooklyn,NY,"Kings County",11225,US,"City of New York"
248S,,"Nostrand Av",,40.669847,-73.950466,,,0,248,40.669468,-73.950352,1,rooftop,540,"Eastern Pkwy",Brooklyn,NY,"Kings County",11225,US,"City of New York"
249,,"Kingston Av",,40.669399,-73.942161,,,1,,40.669776,-73.942008,1,rooftop,291,"Kingston Ave",Brooklyn,NY,"Kings County",11213,US,"City of New York"
249N,,"Kingston Av",,40.669399,-73.942161,,,0,249,40.669776,-73.942008,1,rooftop,291,"Kingston Ave",Brooklyn,NY,"Kings County",11213,US,"City of New York"
249S,,"Kingston Av",,40.669399,-73.942161,,,0,249,40.669776,-73.942008,1,rooftop,291,"Kingston Ave",Brooklyn,NY,"Kings County",11213,US,"City of New York"
250,,"Crown Hts - Utica Av",,40.668897,-73.932942,,,1,,40.669278,-73.932881,1,rooftop,1067,"Eastern Pkwy",Brooklyn,NY,"Kings County",11213,US,"City of New York"
250N,,"Crown Hts - Utica Av",,40.668897,-73.932942,,,0,250,40.669278,-73.932881,1,rooftop,1067,"Eastern Pkwy",Brooklyn,NY,"Kings County",11213,US,"City of New York"
250S,,"Crown Hts - Utica Av",,40.668897,-73.932942,,,0,250,40.669278,-73.932881,1,rooftop,1067,"Eastern Pkwy",Brooklyn,NY,"Kings County",11213,US,"City of New York"
251,,"Sutter Av - Rutland Rd",,40.664717,-73.92261,,,1,,40.664591,-73.922709,1,rooftop,80,"E 98th St",Brooklyn,NY,"Kings County",11212,US,"City of New York"
251N,,"Sutter Av - Rutland Rd",,40.664717,-73.92261,,,0,251,40.664591,-73.922709,1,rooftop,80,"E 98th St",Brooklyn,NY,"Kings County",11212,US,"City of New York"
251S,,"Sutter Av - Rutland Rd",,40.664717,-73.92261,,,0,251,40.664591,-73.922709,1,rooftop,80,"E 98th St",Brooklyn,NY,"Kings County",11212,US,"City of New York"
252,,"Saratoga Av",,40.661453,-73.916327,,,1,,40.661328,-73.916275,1,rooftop,297,"Legion St",Brooklyn,NY,"Kings County",11212,US,"City of New York"
252N,,"Saratoga Av",,40.661453,-73.916327,,,0,252,40.661328,-73.916275,1,rooftop,297,"Legion St",Brooklyn,NY,"Kings County",11212,US,"City of New York"
252S,,"Saratoga Av",,40.661453,-73.916327,,,0,252,40.661328,-73.916275,1,rooftop,297,"Legion St",Brooklyn,NY,"Kings County",11212,US,"City of New York"
253,,"Rockaway Av",,40.662549,-73.908946,,,1,,40.662412,-73.909024,1,rooftop,710,"Rockaway Ave",Brooklyn,NY,"Kings County",11212,US,"City of New York"
253N,,"Rockaway Av",,40.662549,-73.908946,,,0,253,40.662412,-73.909024,1,rooftop,710,"Rockaway Ave",Brooklyn,NY,"Kings County",11212,US,"City of New York"
253S,,"Rockaway Av",,40.662549,-73.908946,,,0,253,40.662412,-73.909024,1,rooftop,710,"Rockaway Ave",Brooklyn,NY,"Kings County",11212,US,"City of New York"
254,,"Junius St",,40.663515,-73.902447,,,1,,40.663131,-73.902045,1,rooftop,457,"Powell St",Brooklyn,NY,"Kings County",11212,US,"City of New York"
254N,,"Junius St",,40.663515,-73.902447,,,0,254,40.663131,-73.902045,1,rooftop,457,"Powell St",Brooklyn,NY,"Kings County",11212,US,"City of New York"
254S,,"Junius St",,40.663515,-73.902447,,,0,254,40.663131,-73.902045,1,rooftop,457,"Powell St",Brooklyn,NY,"Kings County",11212,US,"City of New York"
255,,"Pennsylvania Av",,40.664635,-73.894895,,,1,,40.664516,-73.894866,1,rooftop,602,"Livonia Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
255N,,"Pennsylvania Av",,40.664635,-73.894895,,,0,255,40.664516,-73.894866,1,rooftop,602,"Livonia Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
255S,,"Pennsylvania Av",,40.664635,-73.894895,,,0,255,40.664516,-73.894866,1,rooftop,602,"Livonia Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
256,,"Van Siclen Av",,40.665449,-73.889395,,,1,,40.665583,-73.88926,1,rooftop,745,"Livonia Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
256N,,"Van Siclen Av",,40.665449,-73.889395,,,0,256,40.665583,-73.88926,1,rooftop,745,"Livonia Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
256S,,"Van Siclen Av",,40.665449,-73.889395,,,0,256,40.665583,-73.88926,1,rooftop,745,"Livonia Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
257,,"New Lots Av",,40.666235,-73.884079,,,1,,40.666402,-73.883926,1,rooftop,889,"Livonia Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
257N,,"New Lots Av",,40.666235,-73.884079,,,0,257,40.666402,-73.883926,1,rooftop,889,"Livonia Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
257S,,"New Lots Av",,40.666235,-73.884079,,,0,257,40.666402,-73.883926,1,rooftop,889,"Livonia Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
301,,"Harlem - 148 St",,40.82388,-73.93647,,,1,,40.823671,-73.93694,1,rooftop,2569,"Adam Clayton Powell Jr Blvd","New York",NY,"New York County",10039,US,"City of New York"
301N,,"Harlem - 148 St",,40.82388,-73.93647,,,0,301,40.823671,-73.93694,1,rooftop,2569,"Adam Clayton Powell Jr Blvd","New York",NY,"New York County",10039,US,"City of New York"
301S,,"Harlem - 148 St",,40.82388,-73.93647,,,0,301,40.823671,-73.93694,1,rooftop,2569,"Adam Clayton Powell Jr Blvd","New York",NY,"New York County",10039,US,"City of New York"
302,,"145 St",,40.820421,-73.936245,,,1,,40.820383,-73.936606,1,rooftop,695,"Lenox Ave","New York",NY,"New York County",10030,US,"City of New York"
302N,,"145 St",,40.820421,-73.936245,,,0,302,40.820383,-73.936606,1,rooftop,695,"Lenox Ave","New York",NY,"New York County",10030,US,"City of New York"
302S,,"145 St",,40.820421,-73.936245,,,0,302,40.820383,-73.936606,1,rooftop,695,"Lenox Ave","New York",NY,"New York County",10030,US,"City of New York"
401,,Woodlawn,,40.886037,-73.878751,,,1,,40.886077,-73.878491,1,rooftop,3660,"Jerome Ave",Bronx,NY,"Bronx County",10467,US,"City of New York"
401N,,Woodlawn,,40.886037,-73.878751,,,0,401,40.886077,-73.878491,1,rooftop,3660,"Jerome Ave",Bronx,NY,"Bronx County",10467,US,"City of New York"
401S,,Woodlawn,,40.886037,-73.878751,,,0,401,40.886077,-73.878491,1,rooftop,3660,"Jerome Ave",Bronx,NY,"Bronx County",10467,US,"City of New York"
402,,"Mosholu Pkwy",,40.87975,-73.884655,,,1,,40.879749,-73.884661,1,nearest_street,3341,"Jerome Ave",Bronx,NY,"Bronx County",10468,US,"TIGER/Line® dataset from the US Census Bureau"
402N,,"Mosholu Pkwy",,40.87975,-73.884655,,,0,402,40.879749,-73.884661,1,nearest_street,3341,"Jerome Ave",Bronx,NY,"Bronx County",10468,US,"TIGER/Line® dataset from the US Census Bureau"
402S,,"Mosholu Pkwy",,40.87975,-73.884655,,,0,402,40.879749,-73.884661,1,nearest_street,3341,"Jerome Ave",Bronx,NY,"Bronx County",10468,US,"TIGER/Line® dataset from the US Census Bureau"
405,,"Bedford Park Blvd - Lehman College",,40.873412,-73.890064,,,1,,40.873306,-73.889733,1,rooftop,2947,"Jerome Ave",Bronx,NY,"Bronx County",10468,US,"City of New York"
